ホール名,日付,台番号,機種名,差枚数,ゲーム数,出率
マルハン蒲田駅東店,2025/05/04,2019,Lゴジラ,-5900,5617,65%
マルハン蒲田駅東店,2025/05/04,2143,Lパチスロ革命機ヴァルヴレイヴ,-6200,7078,70.8%
マルハン蒲田駅東店,2025/05/04,2374,吉宗,-6900,7809,70.5%
マルハン蒲田駅東店,2025/05/04,2221,L東京喰種,-7400,7571,67.4%
マルハン蒲田駅東店,2025/05/03,2115,Lパチスロ革命機ヴァルヴレイヴ,18300,6589,192.6%
マルハン蒲田駅東店,2025/05/03,2378,吉宗,13800,7004,165.7%
マルハン蒲田駅東店,2025/05/03,2097,Lパチスロ かぐや様は告らせたい,12100,9839,141%
マルハン蒲田駅東店,2025/05/03,2165,スマスロモンキーターンV,10800,7801,146.1%
マルハン蒲田駅東店,2025/05/03,2336,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,9500,8398,137.7%
マルハン蒲田駅東店,2025/05/03,2338,L真・一騎当千,9300,6685,146.4%
マルハン蒲田駅東店,2025/05/03,2218,L東京喰種,8500,8394,133.8%
マルハン蒲田駅東店,2025/05/03,2061,Lスマスロ北斗の拳,7800,5925,143.9%
マルハン蒲田駅東店,2025/05/03,2066,Lスマスロ北斗の拳,7400,7997,130.8%
マルハン蒲田駅東店,2025/05/03,2206,L戦国乙女４　戦乱に閃く炯眼の軍師,7400,8157,130.2%
マルハン蒲田駅東店,2025/05/03,2016,スマスロ ゴッドイーター リザレクション,7200,5971,140.2%
マルハン蒲田駅東店,2025/05/03,2183,L戦国乙女４　戦乱に閃く炯眼の軍師,7000,6509,135.8%
マルハン蒲田駅東店,2025/05/03,2009,スマスロ モンスターハンターライズ,6800,7297,131.1%
マルハン蒲田駅東店,2025/05/03,2006,スマスロ モンスターハンターライズ,6800,7298,131.1%
マルハン蒲田駅東店,2025/05/03,2003,スマスロ モンスターハンターライズ,6700,6751,133.1%
マルハン蒲田駅東店,2025/05/03,2146,Lパチスロ革命機ヴァルヴレイヴ,6500,6516,133.3%
マルハン蒲田駅東店,2025/05/03,2079,Lパチスロ かぐや様は告らせたい,6000,8628,123.2%
マルハン蒲田駅東店,2025/05/03,2094,Lパチスロ かぐや様は告らせたい,5800,8197,123.6%
マルハン蒲田駅東店,2025/05/03,2088,Lパチスロ かぐや様は告らせたい,5800,9651,120%
マルハン蒲田駅東店,2025/05/03,2029,Lパチスロからくりサーカス,5600,4437,142.1%
マルハン蒲田駅東店,2025/05/03,2348,スマスロ バイオハザード5,5500,8198,122.4%
マルハン蒲田駅東店,2025/05/03,2176,スマスロモンキーターンV,5300,8744,120.2%
マルハン蒲田駅東店,2025/05/03,2212,L麻雀物語,5100,8108,121%
マルハン蒲田駅東店,2025/05/03,2059,スマスロ スーパーブラックジャック,5000,4376,138.1%
マルハン蒲田駅東店,2025/05/03,2021,Lパチスロからくりサーカス,4900,6464,125.3%
マルハン蒲田駅東店,2025/05/03,2343,スマスロ バイオハザード5,4300,7999,117.9%
マルハン蒲田駅東店,2025/05/03,2215,スーパービンゴネオ,4300,4597,131.2%
マルハン蒲田駅東店,2025/05/03,2053,スマスロ スーパーブラックジャック,4000,5589,123.9%
マルハン蒲田駅東店,2025/05/03,2376,吉宗,4000,8113,116.4%
マルハン蒲田駅東店,2025/05/03,2216,L東京喰種,3800,7913,116%
マルハン蒲田駅東店,2025/05/03,2342,L少女☆歌劇 レヴュースタァライト -The SLOT-,3600,5566,121.6%
マルハン蒲田駅東店,2025/05/03,2367,パチスロ　甲鉄城のカバネリ,3400,7642,114.8%
マルハン蒲田駅東店,2025/05/03,2084,Lパチスロ かぐや様は告らせたい,3300,9066,112.1%
マルハン蒲田駅東店,2025/05/03,2331,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,3300,8629,112.7%
マルハン蒲田駅東店,2025/05/03,2002,スマスロ モンスターハンターライズ,3000,8088,112.4%
マルハン蒲田駅東店,2025/05/03,2177,L ToLOVEるダークネス,3000,8577,111.7%
マルハン蒲田駅東店,2025/05/03,2295,SアイムジャグラーＥＸ,3000,8969,111.1%
マルハン蒲田駅東店,2025/05/03,2224,ハッピージャグラーＶＩＩＩ,3000,8867,111.3%
マルハン蒲田駅東店,2025/05/03,2159,ジャグラーガールズSS,2900,8636,111.2%
マルハン蒲田駅東店,2025/05/03,2370,パチスロ　甲鉄城のカバネリ,2800,6781,113.8%
マルハン蒲田駅東店,2025/05/03,2204,L戦国乙女４　戦乱に閃く炯眼の軍師,2800,8094,111.5%
マルハン蒲田駅東店,2025/05/03,2065,Lスマスロ北斗の拳,2700,9364,109.6%
マルハン蒲田駅東店,2025/05/03,2008,スマスロ モンスターハンターライズ,2700,5432,116.6%
マルハン蒲田駅東店,2025/05/03,2155,ジャグラーガールズSS,2600,7182,112.1%
マルハン蒲田駅東店,2025/05/03,2268,沖ドキ！BLACK,2600,8028,110.8%
マルハン蒲田駅東店,2025/05/03,2324,Lルパン三世 大航海者の秘宝,2600,3731,123.2%
マルハン蒲田駅東店,2025/05/03,2037,Lパチスロからくりサーカス,2600,7143,112.1%
マルハン蒲田駅東店,2025/05/03,2305,ゴーゴージャグラー３,2500,8877,109.4%
マルハン蒲田駅東店,2025/05/03,2266,沖ドキ！BLACK,2500,4425,118.8%
マルハン蒲田駅東店,2025/05/03,2055,スマスロ スーパーブラックジャック,2500,4633,118%
マルハン蒲田駅東店,2025/05/03,2057,スマスロ スーパーブラックジャック,2500,5820,114.3%
マルハン蒲田駅東店,2025/05/03,2122,マイジャグラーV,2400,6043,113.2%
マルハン蒲田駅東店,2025/05/03,2245,SアイムジャグラーＥＸ,2400,8853,109%
マルハン蒲田駅東店,2025/05/03,2098,Lパチスロ かぐや様は告らせたい,2400,8444,109.5%
マルハン蒲田駅東店,2025/05/03,2004,スマスロ モンスターハンターライズ,2400,7270,111%
マルハン蒲田駅東店,2025/05/03,2152,マイジャグラーV,2300,7775,109.9%
マルハン蒲田駅東店,2025/05/03,2288,SアイムジャグラーＥＸ,2300,7555,110.1%
マルハン蒲田駅東店,2025/05/03,2225,ハッピージャグラーＶＩＩＩ,2300,8059,109.5%
マルハン蒲田駅東店,2025/05/03,2254,SアイムジャグラーＥＸ,2300,8434,109.1%
マルハン蒲田駅東店,2025/05/03,2063,Lスマスロ北斗の拳,2300,3899,119.7%
マルハン蒲田駅東店,2025/05/03,2377,吉宗,2300,9135,108.4%
マルハン蒲田駅東店,2025/05/03,2136,マイジャグラーV,2200,8548,108.6%
マルハン蒲田駅東店,2025/05/03,2359,押忍！番長ＺＥＲＯ,2200,9385,107.8%
マルハン蒲田駅東店,2025/05/03,2248,SアイムジャグラーＥＸ,2200,7677,109.6%
マルハン蒲田駅東店,2025/05/03,2269,沖ドキ！BLACK,2200,5044,114.5%
マルハン蒲田駅東店,2025/05/03,2011,スマスロ モンスターハンターライズ,2100,7324,109.6%
マルハン蒲田駅東店,2025/05/03,2226,ハッピージャグラーＶＩＩＩ,2100,8682,108.1%
マルハン蒲田駅東店,2025/05/03,2316,キングハナハナ-30,2000,8355,108%
マルハン蒲田駅東店,2025/05/03,2310,ゴーゴージャグラー３,2000,7422,109%
マルハン蒲田駅東店,2025/05/03,2175,スマスロモンキーターンV,1900,7101,108.9%
マルハン蒲田駅東店,2025/05/03,2294,SアイムジャグラーＥＸ,1900,7887,108%
マルハン蒲田駅東店,2025/05/03,2262,沖ドキ!ゴージャス 30Φ,1900,6491,109.8%
マルハン蒲田駅東店,2025/05/03,2154,ジャグラーガールズSS,1800,7510,108%
マルハン蒲田駅東店,2025/05/03,2322,Lルパン三世 大航海者の秘宝,1800,5004,112%
マルハン蒲田駅東店,2025/05/03,2013,スマスロ ゴッドイーター リザレクション,1800,5255,111.4%
マルハン蒲田駅東店,2025/05/03,2095,Lパチスロ かぐや様は告らせたい,1700,8726,106.5%
マルハン蒲田駅東店,2025/05/03,2251,SアイムジャグラーＥＸ,1700,6551,108.7%
マルハン蒲田駅東店,2025/05/03,2092,Lパチスロ かぐや様は告らせたい,1700,8377,106.8%
マルハン蒲田駅東店,2025/05/03,2332,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1700,8753,106.5%
マルハン蒲田駅東店,2025/05/03,2056,スマスロ スーパーブラックジャック,1700,4788,111.8%
マルハン蒲田駅東店,2025/05/03,2365,パチスロ炎炎ノ消防隊,1700,10134,105.6%
マルハン蒲田駅東店,2025/05/03,2148,スマスロモンキーターンV,1600,7411,107.2%
マルハン蒲田駅東店,2025/05/03,2140,マイジャグラーV,1600,9733,105.5%
マルハン蒲田駅東店,2025/05/03,2334,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1500,8554,105.8%
マルハン蒲田駅東店,2025/05/03,2018,Lゴジラ,1500,7280,106.9%
マルハン蒲田駅東店,2025/05/03,2173,スマスロモンキーターンV,1500,8356,106%
マルハン蒲田駅東店,2025/05/03,2285,SアイムジャグラーＥＸ,1400,7788,106%
マルハン蒲田駅東店,2025/05/03,2124,マイジャグラーV,1400,9095,105.1%
マルハン蒲田駅東店,2025/05/03,2010,スマスロ モンスターハンターライズ,1400,7384,106.3%
マルハン蒲田駅東店,2025/05/03,2041,Lパチスロからくりサーカス,1400,6739,106.9%
マルハン蒲田駅東店,2025/05/03,2265,沖ドキ！BLACK,1400,5312,108.8%
マルハン蒲田駅東店,2025/05/03,2263,沖ドキ!ゴージャス 30Φ,1400,2624,117.8%
マルハン蒲田駅東店,2025/05/03,2237,ミスタージャグラー,1400,7357,106.3%
マルハン蒲田駅東店,2025/05/03,2235,ハッピージャグラーＶＩＩＩ,1400,7493,106.2%
マルハン蒲田駅東店,2025/05/03,2311,キングハナハナ-30,1300,9061,104.8%
マルハン蒲田駅東店,2025/05/03,2274,沖ドキ！BLACK,1300,9572,104.5%
マルハン蒲田駅東店,2025/05/03,1631,Lパチスロ シン・エヴァンゲリオン,1300,3869,111.2%
マルハン蒲田駅東店,2025/05/03,2100,Lスマスロ北斗の拳,1300,5145,108.4%
マルハン蒲田駅東店,2025/05/03,2368,パチスロ　甲鉄城のカバネリ,1200,5617,107.1%
マルハン蒲田駅東店,2025/05/03,2247,SアイムジャグラーＥＸ,1200,9027,104.4%
マルハン蒲田駅東店,2025/05/03,2058,スマスロ スーパーブラックジャック,1100,5934,106.2%
マルハン蒲田駅東店,2025/05/03,2064,Lスマスロ北斗の拳,1100,8358,104.4%
マルハン蒲田駅東店,2025/05/03,2024,Lパチスロからくりサーカス,1100,7849,104.7%
マルハン蒲田駅東店,2025/05/03,2172,スマスロモンキーターンV,1100,7782,104.7%
マルハン蒲田駅東店,2025/05/03,2138,マイジャグラーV,1000,6207,105.4%
マルハン蒲田駅東店,2025/05/03,2160,ジャグラーガールズSS,1000,7001,104.8%
マルハン蒲田駅東店,2025/05/03,2197,ファンキージャグラー２ＫＴ,1000,8405,104%
マルハン蒲田駅東店,2025/05/03,2085,Lパチスロ かぐや様は告らせたい,1000,10186,103.3%
マルハン蒲田駅東店,2025/05/03,2019,Lゴジラ,1000,7726,104.3%
マルハン蒲田駅東店,2025/05/03,2123,マイジャグラーV,900,8931,103.4%
マルハン蒲田駅東店,2025/05/03,2166,スマスロモンキーターンV,900,7107,104.2%
マルハン蒲田駅東店,2025/05/03,2141,マイジャグラーV,800,7364,103.6%
マルハン蒲田駅東店,2025/05/03,2035,Lパチスロからくりサーカス,800,5975,104.5%
マルハン蒲田駅東店,2025/05/03,2223,ハッピージャグラーＶＩＩＩ,800,5791,104.6%
マルハン蒲田駅東店,2025/05/03,1632,Lパチスロ シン・エヴァンゲリオン,800,6064,104.4%
マルハン蒲田駅東店,2025/05/03,2005,スマスロ モンスターハンターライズ,800,7761,103.4%
マルハン蒲田駅東店,2025/05/03,2042,Lパチスロからくりサーカス,700,5756,104.1%
マルハン蒲田駅東店,2025/05/03,2014,スマスロ ゴッドイーター リザレクション,700,5150,104.5%
マルハン蒲田駅東店,2025/05/03,2107,Lスマスロ北斗の拳,700,5827,104%
マルハン蒲田駅東店,2025/05/03,2190,ファンキージャグラー２ＫＴ,700,7968,102.9%
マルハン蒲田駅東店,2025/05/03,2353,パチスロハイパーラッシュ,700,3853,106.1%
マルハン蒲田駅東店,2025/05/03,2366,パチスロ　甲鉄城のカバネリ,700,7144,103.3%
マルハン蒲田駅東店,2025/05/03,2282,SアイムジャグラーＥＸ,700,5494,104.2%
マルハン蒲田駅東店,2025/05/03,2314,キングハナハナ-30,700,6778,103.4%
マルハン蒲田駅東店,2025/05/03,2236,ミスタージャグラー,600,6648,103%
マルハン蒲田駅東店,2025/05/03,2147,スマスロモンキーターンV,600,6065,103.3%
マルハン蒲田駅東店,2025/05/03,2199,ファンキージャグラー２ＫＴ,600,7198,102.8%
マルハン蒲田駅東店,2025/05/03,2358,押忍！番長ＺＥＲＯ,600,5710,103.5%
マルハン蒲田駅東店,2025/05/03,2083,Lパチスロ かぐや様は告らせたい,600,8984,102.2%
マルハン蒲田駅東店,2025/05/03,2299,ゴーゴージャグラー３,600,7128,102.8%
マルハン蒲田駅東店,2025/05/03,2185,L戦国乙女４　戦乱に閃く炯眼の軍師,500,5323,103.1%
マルハン蒲田駅東店,2025/05/03,2325,スマスロ シャーマンキング,500,5721,102.9%
マルハン蒲田駅東店,2025/05/03,2230,ハッピージャグラーＶＩＩＩ,500,8393,102%
マルハン蒲田駅東店,2025/05/03,2125,マイジャグラーV,500,8508,102%
マルハン蒲田駅東店,2025/05/03,2231,ハッピージャグラーＶＩＩＩ,500,7639,102.2%
マルハン蒲田駅東店,2025/05/03,2196,ファンキージャグラー２ＫＴ,400,6309,102.1%
マルハン蒲田駅東店,2025/05/03,2062,Lスマスロ北斗の拳,400,4246,103.1%
マルハン蒲田駅東店,2025/05/03,2319,キングハナハナ-30,400,6929,101.9%
マルハン蒲田駅東店,2025/05/03,2232,ハッピージャグラーＶＩＩＩ,400,4292,103.1%
マルハン蒲田駅東店,2025/05/03,2130,マイジャグラーV,300,6531,101.5%
マルハン蒲田駅東店,2025/05/03,2250,SアイムジャグラーＥＸ,300,7177,101.4%
マルハン蒲田駅東店,2025/05/03,2276,SアイムジャグラーＥＸ,300,6621,101.5%
マルハン蒲田駅東店,2025/05/03,2307,ゴーゴージャグラー３,300,7513,101.3%
マルハン蒲田駅東店,2025/05/03,2191,ファンキージャグラー２ＫＴ,300,6962,101.4%
マルハン蒲田駅東店,2025/05/03,2292,SアイムジャグラーＥＸ,300,7723,101.3%
マルハン蒲田駅東店,2025/05/03,2284,SアイムジャグラーＥＸ,200,4674,101.4%
マルハン蒲田駅東店,2025/05/03,2306,ゴーゴージャグラー３,200,7553,100.9%
マルハン蒲田駅東店,2025/05/03,2278,SアイムジャグラーＥＸ,200,4824,101.4%
マルハン蒲田駅東店,2025/05/03,2270,沖ドキ！BLACK,100,4435,100.8%
マルハン蒲田駅東店,2025/05/03,2128,マイジャグラーV,100,7633,100.4%
マルハン蒲田駅東店,2025/05/03,2361,パチスロ炎炎ノ消防隊,100,6779,100.5%
マルハン蒲田駅東店,2025/05/03,2074,Lスマスロ北斗の拳,100,5950,100.6%
マルハン蒲田駅東店,2025/05/03,2114,Lパチスロ革命機ヴァルヴレイヴ,100,8271,100.4%
マルハン蒲田駅東店,2025/05/03,2017,スマスロ ゴッドイーター リザレクション,100,6238,100.5%
マルハン蒲田駅東店,2025/05/03,2239,ミスタージャグラー,100,7342,100.5%
マルハン蒲田駅東店,2025/05/03,2229,ハッピージャグラーＶＩＩＩ,100,7302,100.5%
マルハン蒲田駅東店,2025/05/03,2346,スマスロ バイオハザード5,100,6484,100.5%
マルハン蒲田駅東店,2025/05/03,2337,L真・一騎当千,100,6224,100.5%
マルハン蒲田駅東店,2025/05/03,2161,SアイムジャグラーＥＸ,0,3995,100%
マルハン蒲田駅東店,2025/05/03,2193,ファンキージャグラー２ＫＴ,0,6326,100%
マルハン蒲田駅東店,2025/05/03,2308,ゴーゴージャグラー３,0,6203,100%
マルハン蒲田駅東店,2025/05/03,2369,パチスロ　甲鉄城のカバネリ,0,0,-
マルハン蒲田駅東店,2025/05/03,2157,ジャグラーガールズSS,0,6667,100%
マルハン蒲田駅東店,2025/05/03,2137,マイジャグラーV,0,5351,100%
マルハン蒲田駅東店,2025/05/03,2201,ファンキージャグラー２ＫＴ,0,4796,100%
マルハン蒲田駅東店,2025/05/03,2045,スマスロ ゴッドイーター リザレクション,0,5607,100%
マルハン蒲田駅東店,2025/05/03,2135,マイジャグラーV,0,7240,100%
マルハン蒲田駅東店,2025/05/03,2351,パチスロ　ディスクアップ２,0,0,-
マルハン蒲田駅東店,2025/05/03,2068,Lスマスロ北斗の拳,0,0,-
マルハン蒲田駅東店,2025/05/03,2255,SアイムジャグラーＥＸ,-100,7582,99.6%
マルハン蒲田駅東店,2025/05/03,2050,スマスロ スーパーブラックジャック,-100,4267,99.2%
マルハン蒲田駅東店,2025/05/03,2180,L ToLOVEるダークネス,-100,4980,99.3%
マルハン蒲田駅東店,2025/05/03,2357,パチスロ　バイオハザード　ＲＥ：２,-100,1385,97.6%
マルハン蒲田駅東店,2025/05/03,2168,スマスロモンキーターンV,-200,6534,99%
マルハン蒲田駅東店,2025/05/03,2104,Lスマスロ北斗の拳,-200,5095,98.7%
マルハン蒲田駅東店,2025/05/03,2317,キングハナハナ-30,-200,7139,99.1%
マルハン蒲田駅東店,2025/05/03,2253,SアイムジャグラーＥＸ,-200,5527,98.8%
マルハン蒲田駅東店,2025/05/03,2298,ゴーゴージャグラー３,-200,5358,98.8%
マルハン蒲田駅東店,2025/05/03,2131,マイジャグラーV,-200,7917,99.2%
マルハン蒲田駅東店,2025/05/03,2355,回胴式遊技機グランベルム,-300,3709,97.3%
マルハン蒲田駅東店,2025/05/03,2321,Lルパン三世 大航海者の秘宝,-300,6739,98.5%
マルハン蒲田駅東店,2025/05/03,2081,Lパチスロ かぐや様は告らせたい,-300,8061,98.8%
マルハン蒲田駅東店,2025/05/03,2150,スマスロモンキーターンV,-300,7633,98.7%
マルハン蒲田駅東店,2025/05/03,2286,SアイムジャグラーＥＸ,-300,8280,98.8%
マルハン蒲田駅東店,2025/05/03,2352,新ハナビ,-300,4668,97.9%
マルハン蒲田駅東店,2025/05/03,2301,ゴーゴージャグラー３,-400,3038,95.6%
マルハン蒲田駅東店,2025/05/03,2086,Lパチスロ かぐや様は告らせたい,-400,7894,98.3%
マルハン蒲田駅東店,2025/05/03,2205,L戦国乙女４　戦乱に閃く炯眼の軍師,-400,6671,98%
マルハン蒲田駅東店,2025/05/03,2241,ウルトラミラクルジャグラー,-400,5785,97.7%
マルハン蒲田駅東店,2025/05/03,2293,SアイムジャグラーＥＸ,-400,4897,97.3%
マルハン蒲田駅東店,2025/05/03,2296,ゴーゴージャグラー３,-400,7642,98.3%
マルハン蒲田駅東店,2025/05/03,2127,マイジャグラーV,-400,5503,97.6%
マルハン蒲田駅東店,2025/05/03,2099,Lスマスロ北斗の拳,-400,6708,98%
マルハン蒲田駅東店,2025/05/03,2012,スマスロ モンスターハンターライズ,-400,6478,97.9%
マルハン蒲田駅東店,2025/05/03,2283,SアイムジャグラーＥＸ,-400,3912,96.6%
マルハン蒲田駅東店,2025/05/03,2313,キングハナハナ-30,-400,5669,97.6%
マルハン蒲田駅東店,2025/05/03,2243,ウルトラミラクルジャグラー,-500,8107,97.9%
マルハン蒲田駅東店,2025/05/03,2249,SアイムジャグラーＥＸ,-500,6075,97.3%
マルハン蒲田駅東店,2025/05/03,2032,Lパチスロからくりサーカス,-500,5838,97.1%
マルハン蒲田駅東店,2025/05/03,2315,キングハナハナ-30,-500,2182,92.4%
マルハン蒲田駅東店,2025/05/03,2117,Lパチスロ革命機ヴァルヴレイヴ,-500,4718,96.5%
マルハン蒲田駅東店,2025/05/03,2363,パチスロ炎炎ノ消防隊,-500,5394,96.9%
マルハン蒲田駅東店,2025/05/03,2271,沖ドキ！BLACK,-500,5912,97.2%
マルハン蒲田駅東店,2025/05/03,2105,Lスマスロ北斗の拳,-500,5495,97%
マルハン蒲田駅東店,2025/05/03,2240,ウルトラミラクルジャグラー,-500,5810,97.1%
マルハン蒲田駅東店,2025/05/03,2258,チバリヨ2プラス,-500,3853,95.7%
マルハン蒲田駅東店,2025/05/03,2049,スマスロ ゴッドイーター リザレクション,-600,4742,95.8%
マルハン蒲田駅東店,2025/05/03,2246,SアイムジャグラーＥＸ,-600,9184,97.8%
マルハン蒲田駅東店,2025/05/03,2302,ゴーゴージャグラー３,-600,5839,96.6%
マルハン蒲田駅東店,2025/05/03,2252,SアイムジャグラーＥＸ,-600,6740,97%
マルハン蒲田駅東店,2025/05/03,2364,パチスロ炎炎ノ消防隊,-600,4800,95.8%
マルハン蒲田駅東店,2025/05/03,2194,ファンキージャグラー２ＫＴ,-600,2671,92.5%
マルハン蒲田駅東店,2025/05/03,2007,スマスロ モンスターハンターライズ,-700,8818,97.4%
マルハン蒲田駅東店,2025/05/03,2328,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-700,5362,95.6%
マルハン蒲田駅東店,2025/05/03,2238,ミスタージャグラー,-700,4102,94.3%
マルハン蒲田駅東店,2025/05/03,2039,Lパチスロからくりサーカス,-700,6376,96.3%
マルハン蒲田駅東店,2025/05/03,2188,ファンキージャグラー２ＫＴ,-700,7116,96.7%
マルハン蒲田駅東店,2025/05/03,2312,キングハナハナ-30,-700,1871,87.5%
マルハン蒲田駅東店,2025/05/03,2234,ハッピージャグラーＶＩＩＩ,-700,2420,90.4%
マルハン蒲田駅東店,2025/05/03,2001,スマスロ モンスターハンターライズ,-700,7338,96.8%
マルハン蒲田駅東店,2025/05/03,2121,マイジャグラーV,-700,5543,95.8%
マルハン蒲田駅東店,2025/05/03,2333,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-700,7464,96.9%
マルハン蒲田駅東店,2025/05/03,2025,Lパチスロからくりサーカス,-800,7909,96.6%
マルハン蒲田駅東店,2025/05/03,2102,Lスマスロ北斗の拳,-800,3448,92.3%
マルハン蒲田駅東店,2025/05/03,2297,ゴーゴージャグラー３,-800,8500,96.9%
マルハン蒲田駅東店,2025/05/03,2289,SアイムジャグラーＥＸ,-800,5771,95.4%
マルハン蒲田駅東店,2025/05/03,2129,マイジャグラーV,-800,3869,93.1%
マルハン蒲田駅東店,2025/05/03,2208,スマスロ アイドルマスター ミリオンライブ！ネクストプロローグ,-800,3473,92.3%
マルハン蒲田駅東店,2025/05/03,2279,SアイムジャグラーＥＸ,-800,6611,96%
マルハン蒲田駅東店,2025/05/03,2360,押忍！番長ＺＥＲＯ,-900,4505,93.3%
マルハン蒲田駅東店,2025/05/03,2227,ハッピージャグラーＶＩＩＩ,-900,5147,94.2%
マルハン蒲田駅東店,2025/05/03,2209,スマスロ アイドルマスター ミリオンライブ！ネクストプロローグ,-900,4861,93.8%
マルハン蒲田駅東店,2025/05/03,2277,SアイムジャグラーＥＸ,-900,6555,95.4%
マルハン蒲田駅東店,2025/05/03,2070,Lスマスロ北斗の拳,-900,7323,95.9%
マルハン蒲田駅東店,2025/05/03,2259,チバリヨ2プラス,-900,3775,92.1%
マルハン蒲田駅東店,2025/05/03,2344,スマスロ バイオハザード5,-1000,7068,95.3%
マルハン蒲田駅東店,2025/05/03,2228,ハッピージャグラーＶＩＩＩ,-1000,4935,93.2%
マルハン蒲田駅東店,2025/05/03,2198,ファンキージャグラー２ＫＴ,-1000,4584,92.7%
マルハン蒲田駅東店,2025/05/03,2134,マイジャグラーV,-1000,3235,89.7%
マルハン蒲田駅東店,2025/05/03,2192,ファンキージャグラー２ＫＴ,-1000,5491,93.9%
マルハン蒲田駅東店,2025/05/03,2113,Lパチスロ革命機ヴァルヴレイヴ,-1000,4277,92.2%
マルハン蒲田駅東店,2025/05/03,2257,チバリヨ2プラス,-1000,5812,94.3%
マルハン蒲田駅東店,2025/05/03,2027,Lパチスロからくりサーカス,-1000,4022,91.7%
マルハン蒲田駅東店,2025/05/03,2350,スマスロ バイオハザード5,-1100,6090,94%
マルハン蒲田駅東店,2025/05/03,2067,Lスマスロ北斗の拳,-1100,3392,89.2%
マルハン蒲田駅東店,2025/05/03,2187,ファンキージャグラー２ＫＴ,-1100,7013,94.8%
マルハン蒲田駅東店,2025/05/03,2233,ハッピージャグラーＶＩＩＩ,-1100,7529,95.1%
マルハン蒲田駅東店,2025/05/03,2303,ゴーゴージャグラー３,-1100,5704,93.6%
マルハン蒲田駅東店,2025/05/03,2170,スマスロモンキーターンV,-1100,8086,95.5%
マルハン蒲田駅東店,2025/05/03,2153,マイジャグラーV,-1100,3437,89.3%
マルハン蒲田駅東店,2025/05/03,2318,キングハナハナ-30,-1100,1325,72.3%
マルハン蒲田駅東店,2025/05/03,2109,Lスマスロ北斗の拳,-1100,4176,91.2%
マルハン蒲田駅東店,2025/05/03,2242,ウルトラミラクルジャグラー,-1200,3823,89.5%
マルハン蒲田駅東店,2025/05/03,2244,SアイムジャグラーＥＸ,-1200,3985,90%
マルハン蒲田駅東店,2025/05/03,2347,スマスロ バイオハザード5,-1200,6280,93.6%
マルハン蒲田駅東店,2025/05/03,2139,マイジャグラーV,-1200,4957,91.9%
マルハン蒲田駅東店,2025/05/03,2051,スマスロ スーパーブラックジャック,-1200,4924,91.9%
マルハン蒲田駅東店,2025/05/03,2142,マイジャグラーV,-1200,7165,94.4%
マルハン蒲田駅東店,2025/05/03,2106,Lスマスロ北斗の拳,-1300,5977,92.7%
マルハン蒲田駅東店,2025/05/03,2372,スマスロ聖戦士ダンバイン,-1300,1982,78.1%
マルハン蒲田駅東店,2025/05/03,2164,スマスロモンキーターンV,-1300,4682,90.7%
マルハン蒲田駅東店,2025/05/03,2034,Lパチスロからくりサーカス,-1300,6982,93.8%
マルハン蒲田駅東店,2025/05/03,2200,ファンキージャグラー２ＫＴ,-1400,7970,94.1%
マルハン蒲田駅東店,2025/05/03,2171,スマスロモンキーターンV,-1400,6697,93%
マルハン蒲田駅東店,2025/05/03,2043,Lスマスロ北斗の拳,-1400,5754,91.9%
マルハン蒲田駅東店,2025/05/03,2030,Lパチスロからくりサーカス,-1400,5084,90.8%
マルハン蒲田駅東店,2025/05/03,2349,スマスロ バイオハザード5,-1400,3807,87.7%
マルハン蒲田駅東店,2025/05/03,2120,Lパチスロ ありふれた職業で世界最強,-1400,6212,92.5%
マルハン蒲田駅東店,2025/05/03,2156,ジャグラーガールズSS,-1400,6811,93.1%
マルハン蒲田駅東店,2025/05/03,2090,Lパチスロ かぐや様は告らせたい,-1400,8767,94.7%
マルハン蒲田駅東店,2025/05/03,2362,パチスロ炎炎ノ消防隊,-1400,5819,92%
マルハン蒲田駅東店,2025/05/03,2075,Lスマスロ北斗の拳,-1500,4958,89.9%
マルハン蒲田駅東店,2025/05/03,2133,マイジャグラーV,-1500,6791,92.6%
マルハン蒲田駅東店,2025/05/03,2073,Lスマスロ北斗の拳,-1500,3279,84.8%
マルハン蒲田駅東店,2025/05/03,2151,マイジャグラーV,-1500,4293,88.4%
マルハン蒲田駅東店,2025/05/03,2048,スマスロ ゴッドイーター リザレクション,-1500,6248,92%
マルハン蒲田駅東店,2025/05/03,2072,Lスマスロ北斗の拳,-1500,4370,88.6%
マルハン蒲田駅東店,2025/05/03,2381,吉宗,-1500,7818,93.6%
マルハン蒲田駅東店,2025/05/03,2371,スマスロ 七つの魔剣が支配する,-1500,5146,90.3%
マルハン蒲田駅東店,2025/05/03,2118,Lパチスロ ありふれた職業で世界最強,-1500,4036,87.6%
マルハン蒲田駅東店,2025/05/03,2291,SアイムジャグラーＥＸ,-1500,5269,90.5%
マルハン蒲田駅東店,2025/05/03,2280,SアイムジャグラーＥＸ,-1500,5924,91.6%
マルハン蒲田駅東店,2025/05/03,2290,SアイムジャグラーＥＸ,-1500,7818,93.6%
